,index,id,created_at,user_id,username,name,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,quote_url,video,thumbnail,reply_to,tweet_word_count,polarity,subjectivity
1299,1510,1505865654037250048,2022-03-21 12:15:24,1444982455975301120,thevoiceovergu2,Simon Younes,#warrenbuffett #berkshirehathaway  Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion   https://t.co/Fexye3sYtW,0,1,0,0,0,2,2,0,0,0,0,0,14,0.0,0.0
1300,1512,1505865038783000576,2022-03-21 12:12:57,831899451237101569,joincommonstock,Commonstock,Berkshire Hathaway to Buy Alleghany for $11.6B $BRK $Y 👀   https://t.co/vlsm3YtK2a,0,1,0,0,0,7,0,2,0,0,0,0,11,0.0,0.0
1301,1513,1505864957602283524,2022-03-21 12:12:38,1489669848053555211,alloo2022,Alan Loo,Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion - CNBC  https://t.co/XfOUoXlJP4 via @GoogleNews,3,1,0,0,0,0,0,0,0,0,0,0,18,0.0,0.0
1302,1514,1505864354809491458,2022-03-21 12:10:14,980467278385958912,llcbillionaire,Billionaireclubcollc.com,Berkshire Hathaway buying Alleghany in $11.6B deal  https://t.co/ckPryBIyu6  $Y,0,1,0,0,0,0,0,1,0,0,0,0,9,0.0,0.0
1303,1515,1505864304331005955,2022-03-21 12:10:02,983527219,fxbooklttg,FxBook, https://t.co/BDDRIpgrok Buffett's Berkshire Hathaway Buys Insurer Alleghany For $11.6 Billion,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0
1304,1516,1505864076920082435,2022-03-21 12:09:08,67604281,sword3000,Mix4M,Berkshire Hathaway to Buy Insurer Alleghany for $11.6 Billion  https://t.co/u9yiTHEUoX,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0
1305,1518,1505863995386966016,2022-03-21 12:08:48,1254204059474591747,oshaheero,Shaheer Ansari,"Berkshire Hathaway's Mouth-Watering Acquisition of Insurance Conglomerate 'Alleghany'😲  What does Alleghany Do?🤔 It is a holding company that owns plenty of insurance and reinsurance companies, toy manufacturing firms, property developers, and funeral p… https://t.co/qoiDpOtcM7",0,1,0,0,0,0,0,0,0,0,0,0,34,0.7,0.95
1306,1519,1505863905570168835,2022-03-21 12:08:27,1461199052578635776,rankineruel,Ruel Rankine,Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion  https://t.co/4gakUNGzW8,0,1,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0
1307,1520,1505863544952311809,2022-03-21 12:07:01,1115741280988848129,hitzmotion,HitzMotion.Com,Warren Buffett’s Berkshire Hathaway strikes $11.6 billion deal for reinsurer Alleghany Corp.  https://t.co/drEP3ZRquI,0,1,0,0,0,1,0,0,0,0,0,0,13,0.0,0.0
1308,1521,1505863373640151042,2022-03-21 12:06:20,45345052,donelichterman,Don Lichterman (SCA),Berkshire Hathaway Buying Alleghany in $11.6B Deal | Business News  https://t.co/Cnt1Bmvxiu,0,1,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0
1309,1522,1505863369219358721,2022-03-21 12:06:19,38469445,amyresnick,Amy Resnick,Berkshire Hathaway to buy reinsurer Alleghany Corp. for $11.6 billion:  https://t.co/tVFC8xJ7bp,0,1,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0
1310,1523,1505863265766756354,2022-03-21 12:05:54,1192249121232605184,cover_up8d,Deniz E Ekşioğlu,〰️🔗💹  W.Buffett's Berkshire Hathaway Buys Insurer Alleghany For $11.6bn  https://t.co/CbzasjZfdO,0,1,0,0,1,0,0,0,0,0,0,0,10,0.0,0.0
1311,1524,1505863189426159617,2022-03-21 12:05:36,787546010,berkleybearnews,Berkley Bear,Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion - CNBC  https://t.co/ODFnQ3694S #news #topstories #berkleybearnews,0,1,0,0,0,0,3,0,0,0,0,0,19,0.0,0.0
1312,1525,1505863174951563264,2022-03-21 12:05:33,1596829382,zyitegadgets,Zyite.news,Berkshire Hathaway buying Alleghany in $11.6B deal  https://t.co/sWN0dUzHQR  https://t.co/nzxGhtbJbc,0,1,1,0,0,0,0,0,0,1,1,0,9,0.0,0.0
1313,1526,1505863174649614337,2022-03-21 12:05:33,853472880,perfildehugo,Víctor Hugo,Buffett's Berkshire Hathaway Buys Insurer Alleghany For $11.6 Billion  https://t.co/QtNRaf3cd4 via @zerohedge  https://t.co/XvZMp6Uvbq,3,1,1,0,0,0,0,0,0,1,1,0,13,0.0,0.0
1314,1527,1505863173508804610,2022-03-21 12:05:32,958274588923908096,zerohedgeupdate,zerohedge,Buffett's Berkshire Hathaway Buys Insurer Alleghany For $11.6 Billion  https://t.co/WvILDyXqLH #zerohedge,0,1,0,0,0,0,1,0,0,0,0,0,11,0.0,0.0
1315,1528,1505863162159112193,2022-03-21 12:05:30,248757990,brave0nft,NFT šëårçh ĒŃGÏÑĘ🌈daily auction,Warren Buffett’s Berkshire Hathaway strikes $11.6 billion deal for reinsurer Alleghany Corp.  https://t.co/9nfS4EQJi5 #nft #tezos,0,1,0,0,0,1,2,0,0,0,0,0,15,0.0,0.0
1316,1529,1505863094119149571,2022-03-21 12:05:13,702585281,libertyrpf,Liberty 💚🥃,“Berkshire Hathaway to Acquire Alleghany Corporation for $848.02 Per Share in $11.6 Billion Transaction”  https://t.co/8mQY0hELL2,0,1,0,3,2,30,0,0,0,0,0,0,15,0.0,0.0
1317,1530,1505862939722629124,2022-03-21 12:04:37,1463807016586158084,_cryptomatters,CryptoMatters,Warren Buffett’s Berkshire Hathaway strikes $11.6 billion deal for reinsurer Alleghany Corp.  https://t.co/t1zZQf4LJ9,0,1,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0
1318,1531,1505862855865868288,2022-03-21 12:04:17,47086949,jlitwinetz,Today's News,Buffett's Berkshire Hathaway Buys Insurer Alleghany For $11.6 Billion    https://t.co/QLVhBWJgnZ,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0
1319,1532,1505862795241607168,2022-03-21 12:04:02,2778274199,adamzaccaria,adam zaccaria Jr,Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion   https://t.co/48N0XS6XjD,0,1,0,0,0,0,0,0,0,0,0,0,12,0.0,0.0
1320,1533,1505862770314596353,2022-03-21 12:03:56,1338532828666060802,brkdaily,BRK Daily 🇺🇦,"2012: If Buffett had to start over, what would he focus on?  https://t.co/kwwgkgIQlF  $BRK.B #BerkshireHathaway #WarrenBuffett #CharlieMunger",0,1,0,0,0,0,3,1,0,0,0,0,17,0.0,0.0
1321,1534,1505862633420955652,2022-03-21 12:03:24,1250830691824283648,stockmktnewz,Stock Market News,Warren Buffett’s Berkshire Hathaway $BRK.B has agreed to acquire Alleghany $Y for $11.6 Billion or $848.02 per share in cash according to CNBC,0,0,0,0,8,49,0,2,0,0,0,0,23,0.0,0.0
1322,1535,1505862599010922502,2022-03-21 12:03:15,18856867,zerohedge,zerohedge,Buffett's Berkshire Hathaway Buys Insurer Alleghany For $11.6 Billion  https://t.co/Xy3VSklNHZ,0,1,0,12,43,129,0,0,0,0,0,0,10,0.0,0.0
1323,1536,1505862553192345600,2022-03-21 12:03:04,3086109673,nachos_news,Nacho News 🌎📰,#Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion - CNBC  https://t.co/mWAOGCSZI7,0,1,0,0,0,0,1,0,0,0,0,0,16,0.0,0.0
1324,1537,1505862553087447041,2022-03-21 12:03:04,1032347466958614528,louiswplg,Louis Aguirre,Berkshire Hathaway buying Alleghany in $11.6B deal  https://t.co/qRNvcxRuOo,0,1,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0
1325,1538,1505862335591706625,2022-03-21 12:02:13,1578547386,tedkempcnbc,Ted Kemp,Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion ⁦@CNBCi⁩ ⁦@foimbert⁩   https://t.co/plzuLay8dP,6,1,0,0,0,1,0,0,0,0,0,0,14,0.0,0.0
1326,1539,1505862334685851651,2022-03-21 12:02:12,23788966,talk1370,Talk 1370,Berkshire Hathaway buying Alleghany in $11.6B deal  https://t.co/U3BQFKqskm,0,1,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0
1327,1540,1505862209276194818,2022-03-21 12:01:42,23108103,mariusghisea,Marius Ghisea,Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion  https://t.co/n4Q84ehaSM,0,1,0,0,1,0,0,0,0,0,0,0,14,0.0,0.0
1328,1541,1505862046545588234,2022-03-21 12:01:04,1263898793012916224,marketscafe,Market’s Cafe,Berkshire Hathaway to Buy Insurer Alleghany for $11.6 Billion Warren Buffetts Berkshire Hathaway said it agreed to buy Alleghany for about $11.6 billion in cash in a deal that bolsters the insurance arm of the investment... #Market by #TheWallStreetJournal  https://t.co/jbqlNPjShb,0,1,0,0,0,0,2,0,0,0,0,0,40,0.0,0.0
1329,1542,1505861934876438530,2022-03-21 12:00:37,1236885335168004096,thefinanciald,TheFinancialDistrict,"“In the business world, the rearview mirror is always clearer than the windshield.” – Warren Buffett, CEO of Berkshire Hathaway  https://t.co/84P2FJ156W",0,0,1,0,0,0,0,0,0,1,1,0,21,0.0,0.0
1330,1543,1505861850461790209,2022-03-21 12:00:17,1416768592276717571,newsinsure,News Insure,Warren Buffett’s Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion  https://t.co/gT5GnaaMRl,0,1,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0
1331,1544,1505861691061456901,2022-03-21 11:59:39,588261604,bloombergasia,Bloomberg Asia,"Berkshire Hathaway is buying Alleghany for $11.6 billion in cash, as Warren Buffett returns to dealmaking  https://t.co/myrUbePytk",0,1,0,0,0,4,0,0,0,0,0,0,17,0.0,0.0
1332,1545,1505861667321782274,2022-03-21 11:59:33,1362396107985281031,suutancom,SUUTAN,Berkshire Hathaway to pay $12bn for insurance-to-toys conglomerate Alleghany  https://t.co/85WJ7iL4SL,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0
1333,1546,1505861453093474308,2022-03-21 11:58:42,1211359842805268480,davidgr52957428,FXNews24.co.uk,Warren Buffett’s Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion  https://t.co/7ngB5JvE61,0,1,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0
1334,1547,1505861307643269126,2022-03-21 11:58:07,3549429319,k29664911,Today's news summary,Warren Buffett’s Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion – CNBC  https://t.co/pB5AmnzJZK,0,1,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0
1335,1548,1505861276513177600,2022-03-21 11:58:00,1002918965549588481,twheater2,Twheater,"Berkshire Hathaway is buying Alleghany for $11.6 billion in cash, as Warren Buffett returns to dealmaking  https://t.co/ILPy07Sv33",0,1,0,0,0,0,0,0,0,0,0,0,17,0.0,0.0
1336,1549,1505861234431823874,2022-03-21 11:57:50,3342477094,fintechf,FF News | Fintech Finance,Berkshire Hathaway to Acquire Alleghany Corporation in $11.6 Billion Transaction  https://t.co/bNrdFqHjXy #Fintech  #Paytech #FFnews  https://t.co/xrrFwIJuAl,0,1,1,0,0,0,3,0,0,1,1,0,15,0.0,0.0
1337,1550,1505860929073958914,2022-03-21 11:56:37,1478743444503687171,unstorenp,unstore.com.np,Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion  https://t.co/vKq4zAzIEr,0,1,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0
1338,1551,1505860520255053830,2022-03-21 11:55:00,181791640,hugo_box,Hugo delaSablonniere,Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion  https://t.co/340BtOz1O0,0,1,0,1,1,1,0,0,0,0,0,0,14,0.0,0.0
1339,1552,1505860457957138435,2022-03-21 11:54:45,27222518,jingletree,Jingletree,Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion  https://t.co/QoyvVRcm4v,0,1,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0
1340,1553,1505860169204473857,2022-03-21 11:53:36,612838970,t94tom,Tom W: 🇺🇸🇺🇸,"Or Apple (Tom Cook), Dell (Michael Dell), GM (Mary Barra), Berkshire Hathaway (Warren Buffett) and the list goes on.",0,0,0,1,0,2,0,0,1,0,0,0,19,0.0,0.0
1341,1554,1505859920905883658,2022-03-21 11:52:37,740928303020802048,unhedgedchatter,UnHedgedChatter,"WSJ: Berkshire Hathaway to Buy Insurer Alleghany for $11.6 Billion [Is the world not ending?] (BRKa, Y)",0,0,0,0,1,5,0,0,0,0,0,0,17,0.0,0.0
1342,1555,1505859829088223232,2022-03-21 11:52:15,1445490691,auburnalabamaa,Auburn Alabama,Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion - CNBC: * Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion  CNBC  * Berkshire Hathaway to acquire Alleghany in…  https://t.co/cVJV468zhI,0,1,0,0,0,0,0,0,0,0,0,0,38,0.0,0.0
1343,1556,1505859531091283968,2022-03-21 11:51:04,1366432456715493377,nsmupdate,Nsmnews Nigerian forum page,Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion #NSEUPDATE,0,0,0,0,0,0,1,0,0,0,0,0,14,0.0,0.0
1344,1557,1505858692897546241,2022-03-21 11:47:44,69135871,fawad47,Fawad Barlas,WSJmarkets: Warren Buffett’s Berkshire Hathaway agreed to buy insurer Alleghany for about $11.6 billion  https://t.co/GHHl6k969k,0,1,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0
1345,1558,1505858619711053825,2022-03-21 11:47:27,14268639,stlplace,mxu (he/him/his),Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion - CNBC  https://t.co/dlNh5PElpj via @GoogleNews || Insurance is one of #BerkshireHathaway main business,3,1,0,0,0,0,1,0,0,0,0,0,26,0.16666666666666666,0.3333333333333333
1346,1559,1505858376797933574,2022-03-21 11:46:29,1362396107985281031,suutancom,SUUTAN,Warren Buffett’s Berkshire Hathaway strikes $11.6 billion deal for reinsurer Alleghany Corp.  https://t.co/PxGdjJDxVw,0,1,0,0,0,1,0,0,0,0,0,0,13,0.0,0.0
1347,1560,1505858118793711617,2022-03-21 11:45:27,1370336007153807364,newsaxes,Newsaxes,Warren Buffett’s Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion  https://t.co/X2XqggcbAK,0,1,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0
1348,1561,1505858004553502722,2022-03-21 11:45:00,1445787204039503874,matrix45832,21finz.com,21finz just discovered: Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion -  https://t.co/5bu6uWS8e5,0,1,0,0,0,0,0,0,0,0,0,0,18,0.0,0.0
1349,1562,1505857921086803977,2022-03-21 11:44:40,948285950509158400,academie_educ,موقع مدرستي الجزائرية للدراسة والتعليم في الجزائر,Warren Buffett’s Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion  https://t.co/A1UB77ccUZ,0,1,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0
1350,1563,1505857907350462464,2022-03-21 11:44:37,1076898655246970881,ngachoffat,N. G. A. Choffat,"markets: Berkshire Hathaway is buying Alleghany for $11.6 billion in cash, as Warren Buffett returns to dealmaking  https://t.co/uTisHElsAB",0,1,0,0,0,0,0,0,0,0,0,0,18,0.0,0.0
1351,1564,1505857836252815361,2022-03-21 11:44:20,858467832,drdavidkass,David Kass,Berkshire Hathaway to Acquire Alleghany Corporation  for $848.02 Per Share in $11.6 Billion Transaction   https://t.co/xwMsjO2UoZ,0,1,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0
1352,1565,1505857741239300096,2022-03-21 11:43:57,1333283589291601923,real_drn,Down Right News,Berkshire Hathaway to buy Alleghany in $11.6 billion deal  https://t.co/XXD1qW2eaI  https://t.co/42oLiGr0Rd,0,1,1,0,0,0,0,0,0,1,1,0,11,0.0,0.0
1353,1567,1505857386451456004,2022-03-21 11:42:33,1300038848,fevcapital,Forward Echelon VC.,Berkshire Hathaway to pay $12bn for insurance-to-toys conglomerate Alleghany  https://t.co/wdBxbn9Fom  https://t.co/ZRqHudH9Fx #venturecapital #fevc #forwardechelonvc,0,2,0,0,0,0,3,0,0,0,0,0,14,0.0,0.0
1354,1568,1505857304951885827,2022-03-21 11:42:13,967183736910442496,discoverymosti,Discovery Mosti,Warren Buffett’s Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion  https://t.co/r3cFYoIxrf,0,1,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0
1355,1569,1505857215651012610,2022-03-21 11:41:52,875356066552442883,ft4s,FT for Schools,Berkshire Hathaway to pay $12bn for insurance-to-toys conglomerate Alleghany  https://t.co/HvRY14ZF4L,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0
1356,1570,1505857070674944003,2022-03-21 11:41:17,1290936204817440768,latestn72062740,Latest News,Warren Buffett’s Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion  https://t.co/WxozwlqNFq,0,1,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0
1357,1571,1505857050970140680,2022-03-21 11:41:13,1359581517119426561,simplestockdata,SIS Research Group,"Berkshire Hathaway will pay $848.02 a share for Alleghany, a reinsurance company.  https://t.co/UC91CjRBXN",0,1,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0
1358,1572,1505856913652736003,2022-03-21 11:40:40,858467832,drdavidkass,David Kass,"Berkshire Hathaway is buying Alleghany for $11.6 billion in cash, as Warren Buffett returns to dealmaking  https://t.co/mVBc1y8yGf via @markets",3,1,0,0,0,1,0,0,0,0,0,0,19,0.0,0.0
1359,1573,1505856848985006084,2022-03-21 11:40:24,72552866,usrealitycheck,Top U.S. & World News🗽,": Warren Buffett's Berkshire Hathaway strikes $11.6 billion deal for reinsurer Alleghany Corp.: Warren Buffett picked the industry he arguably knows best, insurance, for his first major deal in two years.  https://t.co/THLo177XE4",0,1,0,0,0,0,0,0,0,0,0,0,32,0.4375,0.37777777777777777
1360,1574,1505856848485879811,2022-03-21 11:40:24,1225275462701723649,etf_dividend,ETF Hunter,⚡In the #News at 6:04 AM👇 📰 Berkshire Hathaway to Buy Insurer Alleghany for $11.6 Billion,0,0,0,0,0,0,1,0,0,0,0,0,16,0.0,0.0
1361,1575,1505856844958470150,2022-03-21 11:40:23,1225275462701723649,etf_dividend,ETF Hunter,⚡In the #News at 6:21 AM👇 📰 Warren Buffett’s Berkshire Hathaway strikes $11.6 billion deal for  reinsurer Alleghany,0,0,0,0,0,0,1,0,0,0,0,0,18,0.0,0.0
1362,1576,1505856810900758530,2022-03-21 11:40:15,50935795,talinbar,Tal Inbar 💙💛,Buffet buys mini Berkshire Alleghany Corporation at 1.25 BV.  Alleghany Corporation - Berkshire Hathaway to Acquire Alleghany Corporation for $848.02 Per Share in $11.6 Billion Transaction $Y $BRK.B  https://t.co/LzZ9dCa53N,0,1,0,0,0,0,0,2,0,0,0,0,29,0.0,0.0
1363,1577,1505856789367066627,2022-03-21 11:40:10,1043975488429993984,journeytrade,Trade the journey,Berkshire Hathaway to buy Alleghany in $11.6 billion deal  https://t.co/dTm58HksUP  https://t.co/Lt04lO2Sbz,0,1,1,0,0,0,0,0,0,1,1,0,11,0.0,0.0
1364,1578,1505856784421974023,2022-03-21 11:40:09,177662431,carolyn6800,Carolyn C,Berkshire Hathaway to buy Alleghany in $11.6 billion deal  https://t.co/g3528Q93ma  https://t.co/4R88H0nDHV,0,1,1,0,0,0,0,0,0,1,1,0,11,0.0,0.0
1365,1579,1505856765811904514,2022-03-21 11:40:05,1465158994033614851,chris_borghese,Chris Borghese,Warren Buffett’s Berkshire Hathaway strikes $11.6 billion deal for reinsurer Alleghany Corp.  https://t.co/tS8bk4xZur,0,1,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0
1366,1580,1505856662669824001,2022-03-21 11:39:40,61342056,optionshawk,Joe Kunkle 🇺🇦,"Buffett's Berkshire Hathaway is buying it's ""Mini"" - Fell in love with Alleghany $Y when profiled it in August - $11.7B deal at 29% premium  A Mini-Berkshire Hathaway Levered to a Strengthening Industrial Economy  https://t.co/FxU80uZ85v",0,1,0,0,1,5,0,1,0,0,0,0,35,0.5,0.6
1367,1582,1505856623708938242,2022-03-21 11:39:31,858467832,drdavidkass,David Kass,"Joseph P. Brandon, CEO of Alleghany Corporation since December 2021 and President since April 2021, was Chairman and Chief Executive Officer of General Re Corporation, a wholly-owned subsidiary of Berkshire Hathaway Inc., from 2001 to 2008. $Y #Buffett $BRK.A $BRK.B",0,0,0,0,1,0,1,3,0,0,0,0,40,0.05000000000000002,0.5
1368,1583,1505856618751315968,2022-03-21 11:39:30,34713362,business,Bloomberg,"Berkshire Hathaway is buying Alleghany for $11.6 billion in cash, as Warren Buffett returns to dealmaking  https://t.co/lW0JsGI5wH",0,1,0,12,32,95,0,0,0,0,0,0,17,0.0,0.0
1369,1584,1505856509468725248,2022-03-21 11:39:03,69620713,markets,Bloomberg Markets,"Berkshire Hathaway is buying Alleghany for $11.6 billion in cash, as Warren Buffett returns to dealmaking  https://t.co/oWBa5ZJtND",0,1,0,1,9,35,0,0,0,0,0,0,17,0.0,0.0
1370,1586,1505856158824747010,2022-03-21 11:37:40,2963351830,newsnoticias24h,News Noticias 24h,Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion  https://t.co/zWR9UNPUyR  https://t.co/shctHgKici,0,1,1,0,0,1,0,0,0,1,1,0,15,0.0,0.0
1371,1587,1505856141711994885,2022-03-21 11:37:36,199706822,s_p500,S_P500 Moni,Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion - CNBC  https://t.co/q7XAjzavzL  https://t.co/KznfcN9593 Business  https://t.co/2VneYcPxiA,0,2,1,0,0,0,0,0,0,1,1,0,19,0.0,0.0
1372,1588,1505855975915343876,2022-03-21 11:36:56,2994186913,themehnazyasmin,Mehnaz Yasmin,Buffett's Berkshire Hathaway deepens insurance bet with $11.6 bln Alleghany deal - @ReutersNoor and I report   https://t.co/Ut70OUB2UM,3,1,0,0,1,4,0,0,0,0,0,0,17,0.0,0.0
1373,1589,1505855830188609536,2022-03-21 11:36:22,529586293,newslink7com,newslink7.com,Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion  https://t.co/J4zLg3DCVQ,0,1,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0
1374,1590,1505855827932033024,2022-03-21 11:36:21,11014272,ftfinancenews,Finance News,Berkshire Hathaway to pay $12bn for insurance-to-toys conglomerate Alleghany  https://t.co/VModvdyQQT,0,1,0,0,3,2,0,0,0,0,0,0,10,0.0,0.0
1375,1591,1505855799469518854,2022-03-21 11:36:14,1390567843834605569,chettacheetah,Chetta,Warren Buffett's Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion   https://t.co/VmtB4X1orU,0,1,0,1,0,2,0,0,0,0,0,0,14,0.0,0.0
1376,1592,1505855776480444418,2022-03-21 11:36:09,352595592,arashmassoudi,Arash Massoudi,Berkshire Hathaway to pay $12bn for insurance-to-toys conglomerate Alleghany   https://t.co/wlDdlrqOzj,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0
1377,1593,1505855689830252545,2022-03-21 11:35:48,1447561351312945155,seddikzekri,Alpes-Holidays,Warren Buffett’s Berkshire Hathaway agrees to buy insurance company Alleghany for $ 11.6 billion  https://t.co/laeyXqwoin,0,1,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0
